property_id,property_type,neighborhood,city,sqft,sale_price,price_per_sqft,sale_date,status
P0645,Condo,East Park,San Diego,3946,1984877.46,503.01,2023-01-14,Sold
P0646,Condo,Westside,San Diego,1015,532611.1,524.74,2024-07-29,Sold
P0647,Condo,East Park,San Jose,2183,1273453.05,583.35,2023-08-31,Sold
P0648,Condo,South Bay,San Diego,2672,1689772.8,632.4,2025-09-08,Closed
P0649,Condo,Westside,Fresno,791,271518.66,343.26,2023-09-19,Sold
P0650,Condo,North Hills,San Diego,4348,2449750.16,563.42,2023-04-25,Closed
P0651,Townhouse,Downtown,San Diego,3154,2615896.06,829.39,2023-02-08,Closed
P0652,Condo,Westside,Sacramento,3184,2690989.44,845.16,2025-09-13,Sold
P0653,Townhouse,Westside,San Jose,3954,2255242.98,570.37,2024-01-08,Closed
P0654,Multi-Family,East Park,San Diego,3143,1809425.1,575.7,2024-04-15,Sold
P0655,Multi-Family,Westside,Fresno,767,242042.19,315.57,2025-10-29,Sold
P0656,Single Family,Downtown,Sacramento,1426,711331.58,498.83,2023-03-21,Sold
P0657,Multi-Family,South Bay,Sacramento,4394,2567546.02,584.33,2023-01-03,Sold
P0658,Multi-Family,Westside,Sacramento,4283,895575.3,209.1,2025-12-21,Closed
P0659,Multi-Family,Westside,San Jose,2135,1226899.1,574.66,2023-07-20,Closed
P0660,Townhouse,South Bay,Fresno,3836,1288052.08,335.78,2023-06-21,Closed
P0661,Single Family,South Bay,Los Angeles,1755,538153.2,306.64,2023-01-15,Closed
P0662,Multi-Family,North Hills,Los Angeles,3381,1073907.03,317.63,2024-10-08,Sold
P0663,Townhouse,South Bay,Sacramento,2445,1507489.2,616.56,2024-06-03,Sold
P0664,Condo,East Park,Fresno,3206,1169003.78,364.63,2025-03-24,Closed
P0665,Townhouse,North Hills,Fresno,1432,612953.28,428.04,2025-09-17,Sold
P0666,Single Family,Westside,Sacramento,3871,2526524.28,652.68,2023-10-10,Sold
P0667,Townhouse,South Bay,Fresno,1110,359295.9,323.69,2025-03-31,Sold
P0668,Single Family,Westside,Sacramento,1358,598470.6,440.7,2023-01-11,Closed
P0669,Townhouse,Downtown,Fresno,1061,236528.73,222.93,2024-03-30,Sold
P0670,Townhouse,South Bay,Los Angeles,3667,1604312.5,437.5,2025-03-31,Sold
P0671,Condo,South Bay,San Jose,3322,1698306.06,511.23,2023-01-22,Sold
P0672,Condo,South Bay,San Diego,837,590294.25,705.25,2025-11-11,Sold
P0673,Condo,Downtown,San Jose,2173,739471.9,340.3,2023-01-01,Closed
P0674,Condo,South Bay,Los Angeles,2146,1349125.82,628.67,2025-04-10,Sold
P0675,Townhouse,North Hills,San Jose,4464,1073190.24,240.41,2024-08-05,Sold
P0676,Multi-Family,South Bay,Los Angeles,3183,2626770.75,825.25,2025-07-20,Sold
P0677,Single Family,South Bay,San Jose,1416,641136.48,452.78,2023-08-07,Sold
P0678,Townhouse,East Park,Sacramento,1179,846486.63,717.97,2024-06-11,Closed
P0679,Multi-Family,East Park,Fresno,3853,1321540.47,342.99,2024-11-26,Sold
P0680,Multi-Family,Westside,San Diego,2674,689624.6,257.9,2023-05-19,Sold
P0681,Single Family,North Hills,San Diego,2389,1959338.35,820.15,2025-11-23,Sold
P0682,Single Family,South Bay,San Diego,1080,483062.4,447.28,2024-12-01,Closed
P0683,Condo,Westside,Sacramento,1985,827486.95,416.87,2024-07-05,Sold
P0684,Condo,Westside,San Diego,1661,1117421.14,672.74,2024-06-27,Sold
P0685,Single Family,Downtown,Los Angeles,4125,2452147.5,594.46,2023-11-16,Closed
P0686,Multi-Family,North Hills,Fresno,3214,592790.16,184.44,2023-03-28,Sold
P0687,Multi-Family,Westside,Fresno,2716,2123205.84,781.74,2024-07-16,Sold
P0688,Single Family,South Bay,Sacramento,2329,765775.2,328.8,2023-09-20,Closed
P0689,Multi-Family,Westside,Sacramento,2914,588103.48,201.82,2024-12-12,Sold
P0690,Single Family,Downtown,San Diego,3560,1876832.0,527.2,2024-10-08,Closed
P0691,Townhouse,Westside,Fresno,3079,762052.5,247.5,2025-01-10,Sold
P0692,Townhouse,Westside,Sacramento,1671,602395.5,360.5,2024-12-03,Closed
P0693,Townhouse,East Park,San Jose,1562,719753.98,460.79,2025-02-01,Closed
P0694,Single Family,North Hills,San Diego,1436,808238.24,562.84,2024-04-13,Closed
P0695,Condo,East Park,Los Angeles,4207,1830844.33,435.19,2023-10-26,Sold
P0696,Townhouse,East Park,San Jose,2426,1248734.98,514.73,2025-11-24,Sold
P0697,Multi-Family,Downtown,San Diego,3002,2267110.4,755.2,2023-04-08,Sold
P0698,Single Family,East Park,San Jose,1582,1147361.32,725.26,2025-09-02,Sold
P0699,Townhouse,Downtown,Sacramento,2178,917830.98,421.41,2024-06-11,Sold
P0700,Condo,North Hills,San Jose,2138,1627317.32,761.14,2024-02-12,Sold
P0701,Single Family,East Park,Fresno,3457,1804554.0,522.0,2025-07-04,Sold
P0702,Condo,North Hills,Sacramento,2599,1567846.75,603.25,2023-10-24,Closed
P0703,Condo,North Hills,San Diego,4177,3290389.98,787.74,2023-06-12,Sold
P0704,Multi-Family,North Hills,Sacramento,1997,1233187.44,617.52,2024-07-01,Sold
P0705,Multi-Family,Westside,San Diego,3763,2157102.12,573.24,2025-07-11,Sold
P0706,Single Family,Westside,San Diego,1212,809143.32,667.61,2024-05-30,Closed
P0707,Single Family,Downtown,Sacramento,1121,273546.42,244.02,2025-08-27,Sold
P0708,Single Family,East Park,San Jose,1125,400320.0,355.84,2023-11-15,Sold
P0709,Condo,Westside,Fresno,1713,1154887.47,674.19,2025-06-26,Sold
P0710,Townhouse,East Park,Sacramento,817,166300.35,203.55,2024-12-31,Sold
P0711,Multi-Family,South Bay,Sacramento,2946,1408335.3,478.05,2023-12-29,Sold
P0712,Single Family,East Park,San Jose,4422,1824517.2,412.6,2024-04-10,Sold
P0713,Single Family,Downtown,Fresno,2388,845519.16,354.07,2024-09-13,Sold
P0714,Single Family,East Park,Sacramento,2108,784450.04,372.13,2025-12-31,Sold
P0715,Condo,Downtown,Fresno,737,510836.81,693.13,2024-08-22,Sold
P0716,Multi-Family,Westside,San Diego,1472,671025.92,455.86,2025-06-14,Closed
P0717,Single Family,East Park,San Diego,4093,1774315.5,433.5,2024-06-22,Sold
P0718,Townhouse,East Park,San Diego,1866,1146601.02,614.47,2025-12-25,Sold
P0719,Multi-Family,South Bay,Sacramento,1447,392918.38,271.54,2023-08-15,Sold
P0720,Townhouse,Downtown,San Diego,3569,2131585.25,597.25,2024-01-20,Sold
P0721,Townhouse,North Hills,San Diego,2891,563253.53,194.83,2023-07-29,Closed
P0722,Condo,Downtown,Sacramento,3678,682269.0,185.5,2023-07-04,Sold
P0723,Townhouse,East Park,Los Angeles,2100,969276.0,461.56,2025-10-17,Sold
P0724,Single Family,North Hills,Sacramento,1028,766045.04,745.18,2023-10-27,Sold
P0725,Townhouse,East Park,Los Angeles,2924,1447380.0,495.0,2024-01-29,Sold
P0726,Multi-Family,Westside,Los Angeles,3846,2533898.64,658.84,2025-02-27,Sold
P0727,Condo,East Park,Sacramento,2587,1740197.29,672.67,2023-07-12,Sold
P0728,Single Family,North Hills,Sacramento,2023,579124.21,286.27,2023-03-28,Sold
P0729,Condo,Downtown,San Diego,1513,637714.37,421.49,2023-04-17,Closed
P0730,Single Family,East Park,San Diego,2029,385712.9,190.1,2024-07-19,Sold
P0731,Condo,North Hills,Los Angeles,872,496447.04,569.32,2025-08-31,Sold
P0732,Single Family,Downtown,San Jose,1345,692607.75,514.95,2024-11-24,Sold
P0733,Condo,East Park,San Diego,3572,1926593.92,539.36,2023-08-08,Sold
P0734,Multi-Family,Westside,Los Angeles,2987,2115811.58,708.34,2024-12-12,Closed
P0735,Single Family,East Park,Sacramento,2167,1441813.45,665.35,2024-05-28,Sold
P0736,Condo,South Bay,San Jose,2923,1891239.46,647.02,2024-01-24,Sold
P0737,Single Family,South Bay,San Diego,3699,1826640.18,493.82,2023-11-25,Closed
P0738,Multi-Family,Downtown,Fresno,1911,1393138.11,729.01,2025-01-21,Closed
P0739,Townhouse,South Bay,San Diego,3705,1127468.55,304.31,2023-02-08,Sold
P0740,Condo,South Bay,Sacramento,3653,812573.32,222.44,2025-03-04,Sold
P0741,Townhouse,Downtown,Los Angeles,3211,1187106.7,369.7,2025-04-19,Sold
P0742,Condo,Downtown,San Diego,879,650090.82,739.58,2023-09-23,Sold
P0743,Multi-Family,East Park,Fresno,2688,828925.44,308.38,2023-03-07,Sold
P0744,Single Family,Westside,Sacramento,901,383339.46,425.46,2023-05-26,Sold
P0745,Townhouse,South Bay,Sacramento,2617,1875551.56,716.68,2023-05-05,Sold
P0746,Single Family,Downtown,San Jose,3953,2587831.45,654.65,2024-06-28,Sold
P0747,Single Family,Westside,Fresno,1584,1304566.56,823.59,2023-07-18,Closed
P0748,Condo,South Bay,Fresno,1476,456659.64,309.39,2024-05-24,Closed
P0749,Multi-Family,East Park,Los Angeles,3756,941591.64,250.69,2025-01-03,Sold
P0750,Townhouse,Westside,Fresno,3945,1186932.15,300.87,2025-04-02,Closed
P0751,Townhouse,East Park,Sacramento,2143,1681526.38,784.66,2024-10-26,Sold
P0752,Multi-Family,South Bay,San Jose,3192,1089365.76,341.28,2024-03-14,Sold
P0753,Single Family,Downtown,San Jose,2553,1224980.46,479.82,2025-03-24,Sold
P0754,Single Family,North Hills,San Diego,2820,762838.2,270.51,2024-09-10,Sold
P0755,Condo,Downtown,Los Angeles,4205,1644112.95,390.99,2024-07-19,Closed
P0756,Townhouse,South Bay,San Diego,2156,613576.04,284.59,2024-06-26,Sold
P0757,Multi-Family,South Bay,San Diego,1749,1265261.58,723.42,2023-07-08,Sold
P0758,Condo,East Park,Fresno,3663,1456189.02,397.54,2025-09-15,Sold
P0759,Multi-Family,Downtown,Los Angeles,3138,1915152.78,610.31,2023-03-18,Sold
P0760,Multi-Family,Downtown,San Diego,2125,1635102.5,769.46,2025-06-08,Sold
P0761,Single Family,North Hills,Fresno,3296,2310067.52,700.87,2025-02-22,Sold
P0762,Townhouse,South Bay,San Diego,2007,1087292.25,541.75,2023-11-03,Sold
P0763,Multi-Family,South Bay,Fresno,906,571994.04,631.34,2025-03-15,Sold
P0764,Condo,Westside,San Jose,1609,755264.6,469.4,2025-03-18,Sold
P0765,Multi-Family,North Hills,Los Angeles,2649,1491042.63,562.87,2023-04-11,Closed
P0766,Condo,East Park,Fresno,2755,1297908.05,471.11,2023-09-25,Sold
P0767,Condo,Westside,Los Angeles,2698,1200232.28,444.86,2024-02-06,Sold
P0768,Single Family,East Park,Sacramento,3881,1816851.34,468.14,2023-07-03,Sold
P0769,Single Family,North Hills,San Diego,2126,654021.38,307.63,2024-12-06,Sold
P0770,Condo,East Park,Los Angeles,3224,2355003.04,730.46,2025-06-24,Sold
P0771,Single Family,Downtown,Los Angeles,1517,969651.23,639.19,2023-11-16,Sold
P0772,Single Family,North Hills,Los Angeles,3243,2597351.13,800.91,2024-08-12,Sold
P0773,Condo,South Bay,San Diego,2543,1260565.1,495.7,2024-11-10,Sold
P0774,Multi-Family,South Bay,San Diego,2938,1558873.42,530.59,2024-06-13,Sold
P0775,Single Family,North Hills,San Diego,2242,1279307.62,570.61,2025-12-14,Sold
P0776,Single Family,East Park,Los Angeles,1863,585857.61,314.47,2024-07-09,Sold
P0777,Single Family,Downtown,San Jose,2291,1426032.95,622.45,2025-01-07,Closed
P0778,Single Family,North Hills,Sacramento,1646,1376813.16,836.46,2025-11-07,Sold
P0779,Single Family,Downtown,San Diego,1463,458284.75,313.25,2025-07-26,Sold
P0780,Single Family,North Hills,San Jose,2066,1050065.16,508.26,2023-11-18,Sold
P0781,Townhouse,Downtown,San Jose,3260,1247145.6,382.56,2025-10-23,Closed
P0782,Townhouse,Westside,San Diego,4347,3694819.59,849.97,2023-03-02,Sold
P0783,Single Family,East Park,Fresno,4374,1938600.54,443.21,2023-10-09,Sold
P0784,Multi-Family,North Hills,Fresno,2409,821565.36,341.04,2023-11-09,Sold
P0785,Condo,South Bay,Fresno,2539,1379438.7,543.3,2024-02-28,Sold
P0786,Condo,East Park,San Diego,4233,1153619.49,272.53,2025-12-08,Sold
P0787,Single Family,Westside,San Jose,2000,450880.0,225.44,2025-12-27,Sold
P0788,Multi-Family,East Park,San Jose,3678,734680.5,199.75,2024-10-14,Closed
P0789,Condo,Westside,Los Angeles,3754,3024297.48,805.62,2024-07-14,Sold
P0790,Condo,South Bay,San Diego,1456,287632.8,197.55,2024-06-30,Sold
P0791,Multi-Family,Westside,Fresno,3515,694142.2,197.48,2023-06-12,Closed
P0792,Multi-Family,East Park,Sacramento,3616,2224599.36,615.21,2024-01-12,Sold
P0793,Multi-Family,Downtown,San Jose,1370,423987.6,309.48,2023-03-08,Closed
P0794,Condo,Downtown,San Diego,1611,1091275.29,677.39,2024-02-20,Closed
P0795,Multi-Family,Westside,Sacramento,4251,2522670.93,593.43,2024-10-27,Closed
P0796,Townhouse,East Park,Fresno,3879,806909.58,208.02,2025-02-18,Sold
P0797,Single Family,Westside,Fresno,2832,717175.68,253.24,2025-07-24,Closed
P0798,Single Family,Westside,San Jose,3711,765579.3,206.3,2025-03-04,Closed
P0799,Multi-Family,Westside,Sacramento,2330,1800041.5,772.55,2024-08-08,Sold
P0800,Condo,East Park,Sacramento,3211,2555153.25,795.75,2025-11-24,Sold
P0801,Condo,East Park,Sacramento,3659,1885994.96,515.44,2024-01-04,Sold
P0802,Condo,East Park,Los Angeles,2546,500772.74,196.69,2025-07-18,Sold
P0803,Single Family,Downtown,Los Angeles,2027,1304273.15,643.45,2023-12-02,Closed
P0804,Multi-Family,South Bay,Fresno,3297,1395191.49,423.17,2025-12-08,Sold
P0805,Condo,North Hills,Fresno,2251,1235191.23,548.73,2023-03-31,Sold
P0806,Single Family,East Park,San Jose,1364,1039518.04,762.11,2024-01-02,Sold
P0807,Townhouse,Westside,Los Angeles,3690,2564476.2,694.98,2025-07-02,Sold
P0808,Single Family,East Park,Sacramento,1530,279026.1,182.37,2024-06-02,Closed
P0809,Condo,Westside,Fresno,2926,2109616.74,720.99,2025-10-07,Closed
P0810,Single Family,Westside,Fresno,2558,1163378.4,454.8,2023-06-12,Sold
P0811,Single Family,Westside,San Diego,3238,1946653.22,601.19,2024-03-01,Sold
P0812,Single Family,South Bay,Fresno,3375,1396710.0,413.84,2023-10-25,Sold
P0813,Single Family,East Park,San Diego,2056,1637932.96,796.66,2023-04-11,Sold
P0814,Multi-Family,South Bay,San Jose,3452,1279069.56,370.53,2023-12-30,Sold
P0815,Townhouse,East Park,Los Angeles,1081,751186.9,694.9,2024-10-23,Closed
P0816,Multi-Family,Westside,Los Angeles,4154,2279798.28,548.82,2024-08-22,Sold
P0817,Condo,Westside,Fresno,2048,1091850.24,533.13,2025-12-10,Sold
P0818,Single Family,East Park,Fresno,1147,645554.54,562.82,2025-12-19,Sold
P0819,Townhouse,South Bay,Fresno,2449,1439840.57,587.93,2024-10-10,Sold
P0820,Multi-Family,East Park,San Diego,4497,1200294.27,266.91,2025-10-13,Sold
P0821,Single Family,Downtown,Los Angeles,3602,1349417.26,374.63,2024-02-01,Closed
P0822,Multi-Family,East Park,Los Angeles,3261,2327734.41,713.81,2024-02-29,Sold
P0823,Single Family,Westside,San Jose,2132,1184283.36,555.48,2024-03-10,Sold
P0824,Townhouse,Downtown,Los Angeles,3936,887371.2,225.45,2024-09-06,Sold
P0825,Condo,Westside,San Jose,2098,934344.3,445.35,2023-03-01,Sold
P0826,Single Family,Westside,Sacramento,4477,2823017.12,630.56,2025-08-29,Sold
P0827,Multi-Family,East Park,Los Angeles,3269,1597266.09,488.61,2024-11-17,Sold
P0828,Single Family,Westside,Fresno,3014,2006510.22,665.73,2024-10-08,Sold
P0829,Single Family,Westside,San Jose,3974,3154720.16,793.84,2024-12-25,Sold
P0830,Condo,South Bay,Fresno,2089,1752712.78,839.02,2025-12-30,Closed
P0831,Townhouse,Downtown,San Jose,1467,849070.26,578.78,2024-09-23,Closed
P0832,Townhouse,East Park,San Jose,1055,541246.65,513.03,2024-05-01,Sold
P0833,Townhouse,Downtown,San Diego,2850,1090267.5,382.55,2023-08-18,Sold
P0834,Condo,Westside,San Jose,2517,1306373.34,519.02,2025-09-15,Closed
P0835,Townhouse,Westside,Los Angeles,3700,2832350.0,765.5,2024-09-27,Sold
P0836,Multi-Family,South Bay,Los Angeles,1540,1024808.4,665.46,2025-07-29,Sold
P0837,Townhouse,East Park,Los Angeles,1973,1587613.91,804.67,2023-06-28,Sold
P0838,Single Family,South Bay,San Jose,2832,1963538.88,693.34,2024-10-01,Sold
P0839,Townhouse,South Bay,San Jose,2014,633141.18,314.37,2024-08-09,Closed
P0840,Condo,North Hills,Los Angeles,3448,892445.84,258.83,2023-11-02,Sold
P0841,Condo,South Bay,San Jose,3251,1804142.45,554.95,2023-07-29,Sold
P0842,Condo,Westside,Los Angeles,1810,497460.4,274.84,2024-08-03,Sold
P0843,Single Family,Westside,Los Angeles,3211,2497515.8,777.8,2025-06-27,Closed
P0844,Multi-Family,Downtown,Los Angeles,4399,2782719.42,632.58,2023-08-05,Closed
P0845,Townhouse,North Hills,San Jose,2305,691315.6,299.92,2025-07-02,Sold
P0846,Single Family,East Park,Fresno,3620,2491030.6,688.13,2025-12-28,Sold
P0847,Single Family,East Park,San Jose,1080,782578.8,724.61,2025-08-17,Closed
P0848,Condo,South Bay,San Jose,2627,880675.48,335.24,2024-04-03,Sold
P0849,Townhouse,East Park,Sacramento,2305,698069.25,302.85,2024-11-07,Sold
P0850,Multi-Family,East Park,San Diego,967,482020.49,498.47,2024-12-20,Sold
P0851,Single Family,East Park,Los Angeles,3845,1590176.65,413.57,2023-09-18,Sold
P0852,Multi-Family,East Park,Fresno,2977,1831242.01,615.13,2024-09-10,Closed
P0853,Multi-Family,East Park,Los Angeles,1677,999475.23,595.99,2023-11-22,Sold
P0854,Multi-Family,South Bay,San Jose,1552,1125696.64,725.32,2025-06-01,Sold
P0855,Multi-Family,Downtown,Fresno,1408,878521.6,623.95,2023-06-09,Closed
P0856,Condo,North Hills,Sacramento,2032,1121481.12,551.91,2025-06-30,Sold
P0857,Townhouse,East Park,Los Angeles,3150,796509.0,252.86,2025-02-15,Sold
P0858,Condo,Westside,Sacramento,1591,1157309.31,727.41,2023-01-01,Sold
P0859,Condo,Westside,San Jose,2297,1360811.71,592.43,2025-07-04,Sold
P0860,Multi-Family,North Hills,Los Angeles,3035,2161557.35,712.21,2024-09-15,Sold
P0861,Condo,North Hills,Los Angeles,3204,2694243.6,840.9,2025-04-07,Sold
P0862,Single Family,South Bay,San Jose,4390,2404622.5,547.75,2023-04-19,Sold
P0863,Condo,East Park,Fresno,4227,1560101.16,369.08,2023-03-05,Closed
P0864,Multi-Family,East Park,Sacramento,3260,1281669.0,393.15,2025-02-22,Sold
P0865,Condo,South Bay,Sacramento,3413,1010862.34,296.18,2023-10-12,Sold
P0866,Condo,Westside,Los Angeles,4140,1902537.0,459.55,2024-08-13,Sold
P0867,Multi-Family,Westside,Los Angeles,3355,639194.6,190.52,2025-09-23,Sold
P0868,Multi-Family,South Bay,San Diego,3330,2397533.4,719.98,2025-07-22,Closed
P0869,Multi-Family,North Hills,San Diego,2786,1293149.76,464.16,2025-07-10,Sold
P0870,Condo,South Bay,San Jose,2439,1426961.34,585.06,2025-10-17,Closed
P0871,Single Family,Downtown,Fresno,4495,2453955.35,545.93,2025-01-21,Closed
P0872,Single Family,Westside,Fresno,3587,1531469.65,426.95,2025-09-13,Sold
P0873,Single Family,Westside,Sacramento,2604,1370641.44,526.36,2025-12-07,Sold
P0874,Single Family,North Hills,Fresno,3501,2116599.57,604.57,2024-10-01,Sold
P0875,Townhouse,East Park,San Jose,2620,1268604.0,484.2,2025-08-18,Sold
P0876,Townhouse,Downtown,Sacramento,1884,550561.32,292.23,2024-09-14,Sold
P0877,Single Family,North Hills,Sacramento,3046,653641.14,214.59,2024-08-20,Sold
P0878,Townhouse,Westside,Fresno,1219,632356.25,518.75,2024-07-23,Sold
P0879,Single Family,South Bay,San Diego,1827,1378964.79,754.77,2023-01-30,Sold
P0880,Townhouse,Westside,Sacramento,3399,1629004.74,479.26,2023-12-26,Sold
P0881,Townhouse,Downtown,San Diego,3974,2119532.9,533.35,2023-03-09,Sold
P0882,Multi-Family,Westside,Sacramento,4130,2115757.7,512.29,2025-04-25,Sold
P0883,Single Family,North Hills,Los Angeles,1563,886377.3,567.1,2024-12-07,Sold
P0884,Townhouse,East Park,Fresno,1386,680373.54,490.89,2025-09-02,Sold
P0885,Multi-Family,North Hills,San Diego,2255,1438577.25,637.95,2025-03-09,Closed
P0886,Multi-Family,North Hills,Fresno,748,279370.52,373.49,2025-07-08,Sold
P0887,Multi-Family,South Bay,San Jose,1098,872767.26,794.87,2024-12-25,Sold
P0888,Townhouse,South Bay,Sacramento,1807,648622.65,358.95,2023-07-21,Closed
P0889,Condo,South Bay,San Jose,3866,2445051.7,632.45,2024-05-10,Sold
P0890,Single Family,Downtown,Sacramento,1983,1084502.7,546.9,2023-01-18,Sold
P0891,Townhouse,Westside,San Jose,2851,711666.62,249.62,2025-07-02,Sold
P0892,Single Family,South Bay,San Diego,1490,302186.9,202.81,2023-07-08,Sold
P0893,Condo,East Park,Fresno,3600,2958192.0,821.72,2023-06-26,Sold
P0894,Townhouse,North Hills,Sacramento,4370,1111159.9,254.27,2024-01-13,Sold
P0895,Multi-Family,North Hills,San Jose,3316,1604313.96,483.81,2024-07-20,Sold
P0896,Multi-Family,East Park,San Jose,3897,894673.26,229.58,2023-05-08,Sold
P0897,Condo,East Park,Los Angeles,1757,1441196.82,820.26,2024-06-26,Closed
P0898,Multi-Family,Downtown,San Diego,1521,895716.9,588.9,2024-01-01,Closed
P0899,Multi-Family,North Hills,Los Angeles,1594,942627.84,591.36,2023-08-06,Sold
P0900,Multi-Family,Downtown,Sacramento,998,226725.64,227.18,2024-05-28,Sold
P0901,Multi-Family,North Hills,San Diego,3374,2054833.48,609.02,2023-03-19,Sold
P0902,Multi-Family,East Park,Sacramento,4405,1947846.95,442.19,2023-01-08,Closed
P0903,Condo,Downtown,Sacramento,4157,2775213.2,667.6,2023-05-24,Closed
P0904,Townhouse,North Hills,Sacramento,1196,669819.8,560.05,2025-01-05,Sold
P0905,Townhouse,South Bay,San Jose,3289,2789072.0,848.0,2023-07-05,Sold
P0906,Condo,Westside,Fresno,4145,2022594.2,487.96,2024-08-16,Sold
P0907,Multi-Family,Downtown,San Jose,2273,1415374.37,622.69,2024-09-04,Closed
P0908,Condo,Westside,Los Angeles,1047,809425.23,773.09,2025-06-15,Sold
P0909,Multi-Family,East Park,Los Angeles,803,531770.69,662.23,2024-05-03,Sold
P0910,Single Family,Downtown,San Jose,2746,1476634.04,537.74,2025-07-09,Sold
P0911,Multi-Family,Downtown,San Diego,2083,1474368.23,707.81,2023-03-29,Closed
P0912,Condo,Downtown,Los Angeles,3477,2653055.31,763.03,2023-11-02,Sold
P0913,Single Family,Westside,San Diego,2702,1670025.14,618.07,2025-08-23,Sold
P0914,Single Family,East Park,Fresno,1405,848451.4,603.88,2024-09-21,Sold
P0915,Single Family,East Park,Fresno,4121,2373696.0,576.0,2023-08-06,Sold
P0916,Townhouse,East Park,San Jose,958,688782.84,718.98,2025-05-22,Sold
P0917,Townhouse,Westside,Los Angeles,3502,1981781.8,565.9,2023-10-09,Sold
P0918,Condo,East Park,San Diego,2074,461174.64,222.36,2024-07-14,Sold
P0919,Single Family,Westside,Los Angeles,2966,861771.3,290.55,2024-05-13,Closed
P0920,Single Family,Downtown,Los Angeles,3885,1109905.65,285.69,2025-09-24,Sold
P0921,Multi-Family,East Park,San Diego,4493,1077061.96,239.72,2024-08-04,Sold
P0922,Multi-Family,East Park,San Diego,1286,782762.48,608.68,2025-12-07,Sold
P0923,Multi-Family,South Bay,Los Angeles,3200,2058944.0,643.42,2024-01-04,Sold
P0924,Condo,Downtown,Fresno,2124,978293.16,460.59,2024-04-27,Sold
P0925,Condo,East Park,San Diego,3235,1366690.45,422.47,2025-11-05,Sold
P0926,Multi-Family,East Park,San Diego,917,284077.43,309.79,2023-11-02,Sold
P0927,Townhouse,North Hills,San Diego,3444,2748966.36,798.19,2023-04-21,Closed
P0928,Single Family,Downtown,Los Angeles,1729,698481.42,403.98,2025-07-17,Sold
P0929,Single Family,Downtown,San Diego,1347,951359.16,706.28,2025-09-20,Closed
P0930,Condo,North Hills,San Diego,3127,1777511.88,568.44,2025-05-08,Sold
P0931,Multi-Family,Westside,Sacramento,2035,676861.35,332.61,2024-04-30,Sold
P0932,Single Family,East Park,San Diego,1001,496055.56,495.56,2025-09-19,Sold
P0933,Multi-Family,North Hills,San Diego,4500,2647440.0,588.32,2023-12-31,Closed
P0934,Townhouse,Westside,San Jose,3648,1131171.84,310.08,2025-01-04,Sold
P0935,Townhouse,Westside,Los Angeles,831,534981.18,643.78,2023-05-03,Closed
P0936,Condo,North Hills,Fresno,2578,1186421.38,460.21,2024-12-04,Sold
P0937,Condo,Downtown,Sacramento,3933,2801711.88,712.36,2023-12-15,Closed
P0938,Multi-Family,North Hills,Los Angeles,4231,3584080.1,847.1,2025-08-27,Closed
P0939,Townhouse,East Park,Fresno,3715,2840637.6,764.64,2024-05-22,Sold
P0940,Single Family,East Park,Los Angeles,4352,3487736.32,801.41,2023-11-02,Sold
P0941,Single Family,East Park,Fresno,2627,1763846.61,671.43,2025-10-29,Closed
P0942,Multi-Family,East Park,San Diego,2663,1924044.13,722.51,2023-07-20,Sold
P0943,Condo,Westside,San Jose,2987,2044780.72,684.56,2025-04-12,Sold
P0944,Single Family,East Park,San Jose,1679,1030771.68,613.92,2023-07-05,Sold
P0945,Multi-Family,East Park,San Diego,3580,1746037.6,487.72,2023-02-19,Closed
P0946,Multi-Family,Downtown,Los Angeles,1457,1033318.97,709.21,2025-01-28,Closed
P0947,Single Family,North Hills,Sacramento,4359,2801965.2,642.8,2025-12-23,Sold
P0948,Single Family,South Bay,San Jose,3559,2896598.92,813.88,2024-02-29,Sold
P0949,Single Family,Downtown,Sacramento,2808,2283942.96,813.37,2025-01-15,Sold
P0950,Townhouse,Westside,Fresno,2606,1550100.92,594.82,2025-01-18,Sold
P0951,Condo,North Hills,San Diego,2996,1963158.96,655.26,2024-02-24,Sold
P0952,Condo,North Hills,San Jose,3358,1680981.22,500.59,2024-03-05,Sold
P0953,Single Family,Downtown,San Jose,2762,1755941.5,635.75,2024-07-21,Sold
P0954,Single Family,East Park,Fresno,2553,1291230.81,505.77,2025-12-14,Sold
P0955,Condo,East Park,Los Angeles,2551,1520498.04,596.04,2023-05-15,Sold
P0956,Single Family,Downtown,San Diego,2300,1797726.0,781.62,2024-08-13,Sold
P0957,Condo,Westside,Fresno,1158,749283.9,647.05,2025-10-13,Sold
P0958,Multi-Family,North Hills,Sacramento,1900,872252.0,459.08,2023-09-28,Closed
P0959,Condo,Downtown,Los Angeles,3721,2277028.74,611.94,2024-08-20,Sold
P0960,Multi-Family,South Bay,San Jose,4119,3356120.01,814.79,2024-11-18,Sold
P0961,Multi-Family,East Park,San Jose,2691,1554187.05,577.55,2025-12-21,Sold
P0962,Townhouse,Westside,Sacramento,4379,3104097.94,708.86,2023-12-18,Sold
P0963,Condo,North Hills,San Jose,1880,1307972.4,695.73,2023-04-07,Closed
P0964,Townhouse,Westside,San Diego,1381,820976.88,594.48,2023-11-26,Sold
P0965,Townhouse,South Bay,San Diego,1360,461584.0,339.4,2023-03-26,Closed
P0966,Single Family,North Hills,San Jose,1766,755282.88,427.68,2024-02-25,Sold
P0967,Townhouse,Downtown,Los Angeles,2227,1069962.15,480.45,2023-11-29,Closed
